Wall time,Step,Value
1649774117.5059412,53082,30.289657592773438
1649774126.8515732,53623,31.175003051757812
1649774133.6419382,54041,38.6960334777832
1649774140.3966088,54458,2.1417834758758545
1649774142.5410895,54592,32.88572692871094
1649774145.411593,54766,23.24939727783203
1649774152.147734,55079,28.84099769592285
1649774153.5850084,55148,71.7385482788086
1649774157.7552543,55367,50.70762252807617
1649774160.261316,55499,34.246559143066406
1649774162.0192623,55586,7.418436050415039
1649774162.819467,55629,2.4401516914367676
1649774164.562034,55718,0.5071865320205688
1649774169.7944067,55982,28.27304458618164
1649774179.4044623,56481,6.708714008331299
1649774187.89266,56932,63.87238693237305
1649774188.405195,56959,49.06513977050781
1649774198.3315527,57451,0.41038060188293457
1649774207.877983,57944,5.435342788696289
1649774216.8654006,58405,25.151744842529297
1649774220.627998,58615,39.108577728271484
1649774221.3397532,58655,27.61103057861328
1649774225.1575692,58865,5.03825044631958
1649774228.578837,59057,46.45865249633789
1649774238.3128817,59553,0.17650136351585388
1649774247.3383229,60001,37.85463333129883
1649774252.334438,60280,17.927879333496094
1649774255.2918165,60431,25.459596633911133
1649774265.866332,60958,0.3560701012611389
1649774274.5546377,61398,0.955932080745697
1649774281.3270535,61742,24.637495040893555
1649774284.6849024,61904,1.159324049949646
1649774286.4717436,61990,20.300403594970703
1649774293.7104654,62344,25.84477424621582
1649774294.7268627,62386,72.29698944091797
1649774317.3422062,63568,11.032123565673828
1649774318.305204,63622,68.02379608154297
1649774323.3920069,63905,0.08731517940759659
1649774326.9369864,64091,26.19370460510254
1649774346.5489671,64928,27.82249641418457
1649774358.6008337,65417,161.8778533935547
1649774359.3487875,65445,103.666259765625
1649774366.3312464,65722,5.672125816345215
1649774369.3068788,65841,24.782861709594727
1649774369.7292552,65858,12.999098777770996
1649774371.669893,65933,45.373504638671875
1649774372.2039716,65956,50.31464385986328
1649774378.7208421,66230,3.8585546016693115
1649774380.150216,66292,15.537398338317871
1649774388.2975125,66652,13.73598575592041
1649774388.5636628,66664,4.479249954223633
1649774388.9149115,66680,2.905073404312134
1649774408.1395288,67511,8.029500007629395
1649774415.7664013,67834,48.696205139160156
1649774417.212025,67898,42.645870208740234
1649774419.3773787,67994,16.134029388427734
1649774424.2031727,68188,15.417518615722656
1649774430.290612,68438,3.329754114151001
1649774434.1035035,68587,88.0627670288086
1649774434.8897827,68619,27.2916259765625
1649774440.2905169,68826,37.085792541503906
1649774446.187533,69066,2.442878007888794
1649774456.1568983,69460,30.408771514892578
1649774457.865864,69529,25.048179626464844
1649774460.6741378,69640,14.156740188598633
1649774473.229511,70195,23.403852462768555
1649774476.9200072,70360,10.928062438964844
1649774482.0035048,70588,0.8242932558059692
1649774488.8426507,70875,36.66145706176758
1649774495.5175138,71159,2.2927660942077637
1649774496.552763,71206,7.417771816253662
1649774497.6953006,71256,40.90460968017578
1649774507.2650359,71694,1.2484403848648071
1649774519.4418783,72289,37.46794891357422
1649774525.083713,72550,35.434749603271484
1649774538.9747686,73204,32.41872787475586
1649774544.2729754,73453,0.14619651436805725
1649774554.5128253,73922,18.440656661987305
1649774560.4296024,74192,31.086605072021484
1649774572.559437,74756,33.06277084350586
1649774577.7787418,75005,5.853302955627441
1649774580.012343,75110,5.393529891967773
1649774580.7799585,75146,0.22441589832305908
1649774587.0206428,75442,25.59405517578125
1649774588.1816823,75497,21.256250381469727
1649774589.627083,75565,13.767053604125977
1649774620.7700365,77012,22.083826065063477
1649774634.3301368,77609,2.3255672454833984
1649774641.4155738,77950,10.46928882598877
1649774644.4464345,78089,0.44628942012786865
1649774647.5867825,78229,1.7099647521972656
1649774651.794928,78423,8.565924644470215
1649774652.0210907,78435,28.449737548828125
1649774665.7657568,79060,41.427398681640625
1649774668.3542843,79178,13.983572006225586
1649774669.468639,79230,3.6679575443267822
1649774676.3851805,79554,72.04882049560547
1649774682.9594967,79865,0.11987126618623734
1649774694.8930728,80473,8.431892395019531
1649774695.2572865,80493,17.999238967895508
1649774716.169061,81615,95.745361328125
1649774718.1115613,81721,93.29817199707031
1649774731.7658956,82482,8.102882385253906
1649774744.2812686,83176,17.365636825561523
1649774746.9335704,83324,41.4898681640625
1649774755.2170613,83795,22.978824615478516
1649774757.1610563,83904,29.124300003051758
1649774763.9627793,84281,0.6303893327713013
1649774774.46737,84858,44.769561767578125
1649774787.868019,85605,37.701171875
1649774798.9623802,86222,54.91925048828125
1649774802.1643984,86402,31.41499900817871
1649774802.4974608,86421,27.184974670410156
1649774806.7428014,86658,2.6418070793151855
1649774810.9138122,86894,4.203261375427246
1649774811.699564,86939,8.300923347473145
1649774818.6345847,87321,0.25039368867874146
1649774825.2165623,87688,31.40803337097168
1649774827.123399,87794,33.0777473449707
1649774829.1176095,87909,4.4959025382995605
1649774834.840548,88224,31.20170783996582
1649774840.6982877,88557,55.595428466796875
1649774845.6016152,88832,69.97901153564453
1649774862.1389794,89753,31.15848159790039
1649774867.3689034,90044,149.35519409179688
1649774869.088755,90141,119.59326171875
1649774869.647137,90172,97.47921752929688
1649774880.9946795,90806,17.121944427490234
1649774881.3006697,90822,38.51981735229492
1649774882.8227983,90900,58.23957824707031
1649774892.246883,91420,4.4184675216674805
1649774898.0925286,91737,19.58306312561035
1649774900.194888,91850,21.00189971923828
1649774907.5515559,92253,71.99065399169922
1649774907.7943118,92266,29.445425033569336
1649774917.1192694,92751,5.9722185134887695
1649774935.455935,93759,29.484407424926758
1649774935.605156,93767,52.516578674316406
1649774939.9954169,94013,7.061437606811523
1649774948.235611,94471,23.04303741455078
1649774955.3206403,94873,61.016258239746094
1649774959.0651233,95084,46.3924560546875
1649774961.821002,95237,54.51491165161133
1649774972.7574694,95778,0.706475019454956
1649775027.2663877,98645,0.9878475666046143
1649775035.069695,99068,0.14598184823989868
1649775040.0199616,99341,42.047035217285156
1649775041.4424653,99420,36.910987854003906
1649775056.2189908,100240,5.6186347007751465
1649775063.8406858,100658,0.1449224352836609
1649775066.2941642,100796,5.008577346801758
1649775068.7916665,100934,12.170526504516602
1649775071.7430024,101100,36.17369079589844
1649775073.081707,101175,17.120040893554688
1649775075.577354,101315,22.001766204833984
1649775078.877686,101501,50.43144989013672
1649775091.1637273,102161,30.46731185913086
1649775091.2570229,102166,53.009300231933594
1649775092.7516627,102247,3.636425256729126
1649775097.6667411,102509,27.523393630981445
1649775103.1637714,102806,9.76601505279541
1649775111.1740718,103236,20.4068660736084
1649775116.2694917,103508,8.241790771484375
1649775123.97024,103917,17.549060821533203
1649775131.9356048,104340,0.1208614781498909
1649775132.064505,104347,28.99285888671875
1649775133.2769966,104413,40.35105514526367
1649775134.172439,104462,41.533714294433594
1649775145.630215,105077,1.4950751066207886
1649775149.9393444,105298,130.22764587402344
1649775154.191894,105524,0.09286917746067047
1649775155.7947865,105613,1.947837233543396
1649775157.7224066,105722,0.04001465067267418
1649775159.0990767,105798,12.851743698120117
1649775169.2162552,106341,68.1757583618164
1649775169.660032,106363,57.341102600097656
1649775172.247586,106481,17.09029197692871
1649775180.9572363,106901,5.577321529388428
1649775182.2293384,106967,2.7810890674591064
1649775185.1050704,107116,19.43376350402832
1649775188.9565,107292,6.553438663482666
1649775196.137558,107625,33.45268249511719
1649775199.4795935,107782,61.79055404663086
1649775201.4408207,107868,66.8018798828125
1649775203.1756833,107952,65.07124328613281
1649775228.0151513,109140,27.321786880493164
1649775229.230478,109204,30.10226058959961
1649775235.170357,109499,4.075514316558838
1649775243.3772528,109914,17.28388023376465
1649775245.444994,110026,5.661409854888916
1649775245.8553312,110048,19.957866668701172
1649775254.0592375,110500,67.94029235839844
1649775263.2357118,111013,0.1911332905292511
1649775267.739057,111265,43.61052322387695
1649775268.5965822,111313,26.093368530273438
1649775269.131853,111343,29.39507293701172
1649775280.2291753,111963,1.471099615097046
1649775288.4880276,112423,3.001526355743408
1649775288.939267,112448,5.772636413574219
1649775290.4795554,112532,12.698062896728516
1649775321.7899048,114204,0.5675947666168213
1649775324.7604983,114363,5.0399017333984375
1649775324.9469674,114373,8.237281799316406
1649775332.2653606,114769,48.25334167480469
1649775333.5763893,114839,34.715850830078125
1649775343.1879518,115362,4.4147443771362305
1649775344.4749098,115427,1.5780185461044312
1649775348.2983003,115634,0.2661195397377014
1649775348.8601215,115662,0.20353731513023376
1649775357.9107027,116158,6.9423065185546875
1649775357.9273345,116159,9.028644561767578
1649775359.6344876,116254,10.266414642333984
1649775365.8986018,116594,32.32395935058594
1649775365.9766088,116598,4.412085056304932
1649775387.2226906,117764,74.30656433105469
1649775401.9871545,118575,48.69483184814453
1649775403.3994207,118652,50.75226974487305
1649775410.6996605,119025,8.048494338989258
1649775413.9965785,119203,30.331872940063477
1649775419.5814226,119508,43.22761535644531
1649775433.3739536,120278,5.105388164520264
1649775434.5977805,120345,9.89364242553711
1649775437.562574,120512,35.65065002441406
1649775446.193301,120994,8.7363862991333
1649775456.7451558,121571,19.86977767944336
1649775472.6126187,122463,27.117477416992188
1649775474.8634896,122591,39.313907623291016
1649775475.8167124,122646,43.803714752197266
1649775480.4217508,122905,6.909473419189453
1649775487.6098542,123282,10.450535774230957
1649775491.1272132,123454,25.038774490356445
1649775502.4454317,123974,3.2360122203826904
1649775506.8622272,124180,20.256763458251953
1649775516.399424,124600,12.028270721435547
1649775526.73673,125084,58.97679138183594
1649775527.31592,125110,12.070127487182617
1649775535.5528967,125464,31.59876251220703
1649775542.8144872,125793,30.870283126831055
1649775550.9859571,126139,54.64875411987305
1649775565.3966627,126859,44.17151641845703
1649775580.7797766,127611,0.7097402215003967
1649775599.5612674,128664,62.58658981323242
1649775600.4082103,128712,10.457825660705566
1649775604.120911,128922,0.43211525678634644
1649775610.784292,129285,65.64398193359375
1649775611.1525497,129305,62.557533264160156
1649775611.5812614,129330,28.604997634887695
1649775614.9847453,129521,97.47956848144531
1649775617.287271,129654,57.81308364868164
1649775628.7120876,130302,90.84883880615234
1649775641.3004,131002,11.811415672302246
1649775645.0451543,131209,130.0151824951172
1649775659.0347617,132004,45.9063835144043
1649775670.5530133,132653,3.2579002380371094
1649775676.1178467,132971,2.002387762069702
1649775679.6758459,133179,3.7138357162475586
1649775710.6423924,134950,0.6801609396934509
1649775711.594792,135005,1.2049554586410522
1649775712.175236,135038,8.791869163513184
1649775713.2966807,135102,3.836815357208252
1649775714.4585676,135169,25.459163665771484
1649775718.2046754,135383,27.166767120361328
1649775738.2473593,136542,7.791021347045898
1649775745.517551,136980,29.481781005859375
1649775746.9342418,137065,0.5348342061042786
1649775753.1952713,137447,0.13834521174430847
1649775760.7391486,137909,31.463239669799805
1649775761.784805,137973,63.90516662597656
1649775763.4450727,138075,0.0312887467443943
1649775764.3151042,138129,8.766775131225586
1649775765.6037061,138209,0.09172920137643814
1649775792.8753476,139830,11.604283332824707
1649775797.5514104,140119,0.2918339669704437
1649775798.0976136,140153,0.193801611661911
1649775799.4657254,140238,2.026510000228882
1649775801.13555,140342,8.955958366394043
1649775801.2965755,140352,2.3038675785064697
1649775803.3005192,140475,5.134640693664551
1649775806.0238643,140644,9.45762825012207
1649775816.756373,141314,21.463478088378906
1649775818.5449352,141426,22.654239654541016
1649775819.3984745,141480,16.31525230407715
1649775822.0223982,141644,0.9825955033302307
1649775823.534285,141738,3.1858506202697754
1649775835.020218,142457,25.235427856445312
1649775835.7674685,142503,17.802913665771484
1649775849.2459989,143330,5.045437812805176
1649775858.7156827,143889,9.524311065673828
1649775869.5454855,144562,28.753061294555664
1649775872.7089572,144756,1.5083566904067993
1649775872.7249548,144757,0.9011653065681458
1649775873.249046,144789,2.4931955337524414
1649775889.1530883,145774,0.4197521209716797
1649775890.8810995,145880,0.8452520370483398
1649775892.817624,146000,11.182209014892578
1649775906.2713695,146834,19.796430587768555
1649775906.9671316,146877,64.82168579101562
1649775938.4522982,148802,1.0042222738265991
1649775944.057403,149149,7.874842643737793
1649775956.5531533,149924,0.35149407386779785
1649775972.5177965,150913,58.52364730834961
1649775975.1526618,151074,25.215028762817383
1649775975.1995106,151077,0.1933377981185913
1649775982.2108305,151490,23.39264488220215
1649775993.7915707,152192,2.9342751502990723
1649775995.7132583,152310,70.66047668457031
1649776003.1299953,152764,2.7700319290161133
1649776008.0634298,153066,0.13325951993465424
1649776009.8002179,153172,0.6251747608184814
1649776011.24019,153261,45.70054244995117
1649776013.002929,153370,2.1341054439544678
1649776021.8712816,153899,2.4508233070373535
1649776026.9259639,154209,28.37374496459961
1649776031.9616911,154525,9.747943878173828
1649776037.198466,154854,1.2295889854431152
1649776038.7413137,154951,16.275033950805664
1649776065.6127403,156632,4.656781196594238
1649776067.4755218,156748,1.2483563423156738
1649776080.7480857,157539,11.192459106445312
1649776084.3754282,157757,4.57802677154541
1649776096.1130726,158478,55.47438049316406
1649776109.4962776,159308,20.485116958618164
1649776114.249237,159603,20.150548934936523
1649776117.8937144,159829,2.7064740657806396
1649776120.1130028,159967,28.8551025390625
1649776121.865879,160075,2.15694522857666
1649776128.6715508,160497,12.587602615356445
1649776132.2848587,160722,34.83036804199219
1649776144.2739186,161434,1.321725845336914
1649776148.8348167,161710,50.57991409301758
1649776151.82233,161893,0.19895733892917633
1649776152.2691433,161920,10.733160972595215
1649776173.755541,162974,40.276519775390625
1649776174.1615264,162995,11.452701568603516
1649776188.0119436,163776,0.08005443215370178
1649776196.7441425,164272,1.864552617073059
1649776200.0055842,164462,24.989910125732422
1649776205.1868596,164756,10.660335540771484
1649776209.1656687,164988,0.060180529952049255
1649776212.468768,165177,7.692071914672852
1649776213.7948816,165254,61.3651123046875
1649776219.249895,165569,10.672295570373535
1649776242.5814786,166797,82.98631286621094
1649776245.4210038,166949,3.2688493728637695
1649776245.7120728,166963,0.42987048625946045
1649776249.4974911,167151,4.814830303192139
1649776253.9087753,167382,77.52253723144531
1649776265.49107,167959,45.890750885009766
1649776277.3847315,168553,20.89800262451172
1649776277.9610047,168584,43.39667510986328
1649776278.750392,168626,32.93075180053711
1649776280.881101,168751,8.43118667602539
1649776288.5280876,169199,56.1527214050293
1649776288.6826675,169208,6.610812187194824
1649776297.291392,169686,40.36595153808594
1649776303.5112572,170021,115.20964813232422
1649776307.4030118,170245,0.01905496045947075
1649776307.8000946,170268,4.155621528625488
1649776309.694037,170375,93.49629211425781
1649776311.7954648,170496,26.41486167907715
1649776315.3517332,170700,19.311420440673828
1649776316.1454072,170747,60.203643798828125
1649776320.1734748,170976,19.070772171020508
1649776322.2102375,171085,12.172818183898926
1649776323.1171637,171135,16.895124435424805
1649776326.702586,171342,6.158424377441406
1649776335.5311215,171847,0.2373778522014618
1649776339.935649,172104,9.243075370788574
1649776346.6872892,172490,66.11228942871094
1649776347.8114564,172556,30.361412048339844
1649776357.977056,173138,0.07006314396858215
1649776359.620006,173233,1.6411212682724
1649776368.3875015,173694,30.89491844177246
1649776370.3683503,173794,44.084556579589844
1649776371.9815655,173876,43.986900329589844
1649776379.4294527,174252,0.028722217306494713
1649776380.6595962,174312,1.0239306688308716
1649776382.9047859,174424,34.3668098449707
1649776393.147183,174932,47.511962890625
1649776395.004988,175026,45.84938430786133
1649776409.6766415,175761,9.00034236907959
1649776412.7007983,175929,1.0164310932159424
1649776413.174426,175953,0.31615227460861206
1649776416.846196,176116,3.447972059249878
1649776448.306225,177965,31.909093856811523
1649776448.4369357,177973,24.94242286682129
1649776452.935224,178249,0.04549980163574219
1649776455.9794047,178436,5.499698638916016
1649776458.2889414,178580,62.73690414428711
1649776458.4512498,178590,45.02619171142578
1649776460.2619324,178702,137.2655792236328
1649776465.389287,179021,0.5139210224151611
1649776466.6719692,179101,13.752886772155762
1649776469.1331863,179254,0.1938914656639099
1649776473.2153068,179505,3.2320175170898438
1649776475.8775022,179668,0.5030282735824585
1649776478.2866879,179817,38.74578857421875
1649776482.0571172,180033,0.024745695292949677
1649776489.9011006,180483,61.763946533203125
1649776490.8831832,180544,69.3934326171875
1649776495.5310593,180833,2.777494192123413
1649776503.0173883,181297,90.64948272705078
1649776505.9242086,181478,18.876209259033203
1649776509.601113,181709,5.075749397277832
1649776510.2837007,181752,5.720170974731445
1649776512.54172,181893,1.6262136697769165
1649776515.3497858,182069,0.2954416871070862
1649776539.7907405,183606,0.431576132774353
1649776541.659107,183724,2.4586026668548584
1649776551.6874485,184298,6.002151966094971
1649776565.1041787,185124,48.701011657714844
1649776571.1450539,185500,1.0388383865356445
1649776576.0307508,185804,15.213824272155762
1649776576.7196066,185847,10.219197273254395
1649776580.1992724,186066,1.1451295614242554
1649776581.372746,186139,1.220242977142334
1649776589.7199547,186668,3.2693049907684326
1649776592.1183362,186819,5.979685306549072
1649776595.1493566,187011,95.21878051757812
1649776595.77764,187051,51.67694091796875
1649776618.4935915,188491,2.9185843467712402
1649776624.7021267,188881,14.747461318969727
1649776625.9482298,188958,63.488365173339844
1649776635.7130349,189565,0.18536527454853058
1649776636.569397,189619,13.096603393554688
1649776644.0554438,190085,41.623687744140625
1649776649.6559367,190434,1.6851121187210083
1649776654.9048386,190760,0.13998189568519592
1649776657.8522623,190944,0.9218624830245972
1649776665.3777401,191415,0.16160988807678223
1649776665.875974,191446,13.17073917388916
1649776672.7007985,191875,11.168179512023926
1649776682.5086899,192498,1.9675196409225464
1649776692.6942356,193140,52.628501892089844
1649776697.4262147,193440,17.863265991210938
1649776701.097107,193667,0.6429246068000793
1649776701.208314,193674,0.6482111811637878
1649776707.8380082,194092,0.04805103689432144
1649776709.9045594,194223,12.017189025878906
1649776713.2942336,194437,198.73797607421875
1649776721.0904288,194927,50.688880920410156
1649776721.5499203,194956,2.407808303833008
1649776725.3641593,195194,27.241615295410156
1649776728.5857964,195396,111.65141296386719
1649776730.390585,195510,46.09083557128906
1649776731.2790935,195566,97.57041931152344
1649776736.4266832,195894,27.425329208374023
1649776745.0941396,196445,1.98018479347229
1649776745.6838918,196483,1.5223325490951538
1649776752.065612,196889,0.0064544519409537315
1649776757.8141048,197256,1.76018488407135
1649776773.4959118,198247,0.05476635694503784
1649776774.9347904,198338,1.7453999519348145
1649776779.1067233,198602,0.986025869846344
1649776789.4077125,199252,11.063681602478027
1649776794.4153354,199567,19.96367645263672
1649776794.603414,199579,71.76233673095703
1649776795.8791294,199660,47.42633056640625
1649776796.050914,199671,39.55695724487305
1649776797.2571015,199746,23.09148406982422
1649776798.188945,199804,58.62467956542969
1649776803.31699,200126,3.1714584827423096
1649776803.8313065,200158,9.230582237243652
1649776805.5394614,200265,0.027920600026845932
1649776809.780078,200528,60.60487747192383
1649776819.20642,201127,1.4079294204711914
1649776820.8467016,201233,32.44507598876953
1649776822.2191827,201321,1.7549257278442383
1649776831.7771122,201930,39.911964416503906
1649776836.401257,202220,7.922612190246582
1649776843.8333416,202688,0.578252911567688
1649776854.2919667,203346,40.172603607177734
1649776874.0326014,204595,29.897457122802734
1649776875.9671948,204719,25.513301849365234
1649776876.431481,204749,2.8517589569091797
1649776889.4046803,205574,3.3932647705078125
1649776890.4257464,205638,0.15115952491760254
1649776892.2899964,205754,3.4433088302612305
1649776899.4399767,206208,23.026756286621094
1649776907.1478558,206697,19.108606338500977
1649776913.9570851,207125,28.578536987304688
1649776917.8892944,207369,1.8105777502059937
1649776918.4083686,207402,0.21267713606357574
1649776918.785178,207426,28.528610229492188
1649776932.3435264,208284,30.277042388916016
1649776936.059538,208520,33.16747283935547
1649776941.4793646,208861,0.30679821968078613
1649776944.5530024,209055,0.018352702260017395
1649776948.064183,209276,42.859642028808594
1649776955.2421627,209727,2.689453601837158
1649776961.3658726,210112,33.2144889831543
1649776962.044032,210155,1.8935233354568481
1649776967.7713687,210517,9.136154174804688
1649776969.6177547,210634,0.041771501302719116
1649776970.7626314,210707,3.0061535835266113
1649776973.2147453,210862,0.015180690214037895
1649776977.338129,211124,29.43583869934082
